"id","address","bad_address","PO","score","precision","precise_geocode","fips_tract_id","fraction_assisted_income","fraction_high_school_edu","median_income","fraction_no_health_ins","fraction_poverty","fraction_vacant_housing","dep_index","dist_to_major_road","lon","lat"
"17900750214","1048 SUNSET AV CINCINNATI OH 45205",FALSE,FALSE,0.922,"range",TRUE,39061009700,0.349459840300611,0.781195589088799,27845,0.131128274009402,0.426124916051041,0.173845556849049,0.564407216354687,4342.27209832419,-84.585264,39.112091
"11900010082","1739 NORTHCUTT AV CINCINNATI OH 45237",FALSE,FALSE,0.896,"range",TRUE,39061006300,0.152769679300292,0.888420245398773,38470,0.11028192371476,0.142379492894957,0.124553343542624,0.383131499395737,1772.46228893776,-84.4666,39.173876
"55002430066","6673 POWNER FARM DR GREEN TOWNSHIP OH 45248",FALSE,FALSE,0.765,"range",TRUE,39061021101,0.00293772032902468,0.959711365003007,85671,0.0334677419354839,0.0676387201296071,0.0565410199556541,0.218364353649358,4117.07881683101,-84.666803,39.15658
"60800050170","3511 BEEKLEY WOODS DR SHARONVILLE OH 45241",FALSE,FALSE,0.941,"range",TRUE,39061023002,0.0429389312977099,0.916492693110647,55119,0.0780352545058427,0.0574940523394132,0.0278293135435993,0.283026824287363,1798.9647056667,-84.410181,39.2689330000001
"7200020282","1227 MARTIN DR CINCINNATI OH 45202",FALSE,FALSE,0.951,"range",TRUE,39061026800,0.00411522633744856,0.983412322274882,81402,0.0400250156347717,0.0537836147592245,0.132917038358608,0.224746694737017,689.814551914291,-84.493594,39.108586
"8800070090","246 EARNSHAW AV CINCINNATI OH 45219",FALSE,FALSE,0.922,"range",TRUE,39061002200,0.237045203969129,0.82530612244898,24660,0.139879573876795,0.37007874015748,0.336503291880029,0.534688290979859,657.338969233323,-84.506314,39.121228
"62902310012","9400 CUNNINGHAM RD INDIAN HILL OH 45243",FALSE,FALSE,0.814,"range",TRUE,39061024400,0.0297450424929178,0.992756315007429,167500,0.0202323456467824,0.0407257538180394,0.0951618071131048,0.120437209739975,3799.58101657432,-84.308398,39.19973
"4000020104","3751 HYDE PARK AV CINCINNATI OH 45209",FALSE,FALSE,0.922,"range",TRUE,39061005200,0.0491266375545851,0.932152280437241,74211,0.0996612083568605,0.0997464074387151,0.107212475633528,0.288036962951564,773.521938848502,-84.437076,39.146821
"54000400362","4993 DUEBBER DR DELHI TOWNSHIP OH 45238",FALSE,FALSE,0.754,"range",TRUE,39061021401,0.19002822201317,0.891917293233083,39675,0.0746588693957115,0.174299249901303,0.0804498269896194,0.381290614225364,5100.1790754726,-84.607025,39.101511
"61201120040","5 MUIRFIELD LN BLUE ASH OH 45241",FALSE,FALSE,0.796,"range",TRUE,39061023501,0.0367604824813326,0.947765890497168,101984,0.0434883182974786,0.0326994434137291,0.0684858212948101,0.208471972684805,3176.00918168277,-84.403766,39.241217
